action_id,action_type,target,timestamp
3937,UPDATE_STATS,Jackson,2024-01-01 21:52:20
3938,ADD_TRANSACTION,Jones,2024-01-01 21:52:40
3939,UPDATE_STATS,Jackson,2024-01-01 21:53:00
3940,REMOVE_TRANSACTION,Jackson,2024-01-01 21:53:20
3941,ADD_PLAYER,Jackson,2024-01-01 21:53:40
3942,UPDATE_STATS,Miller,2024-01-01 21:54:00
3943,REMOVE_PLAYER,Miller,2024-01-01 21:54:20
3944,REMOVE_TRANSACTION,Jackson,2024-01-01 21:54:40
3945,REMOVE_TRANSACTION,Brown,2024-01-01 21:55:00
3946,UPDATE_STATS,Wilson,2024-01-01 21:55:20
3947,REMOVE_PLAYER,Williams,2024-01-01 21:55:40
3948,ADD_TRANSACTION,Smith,2024-01-01 21:56:00
3949,REMOVE_TRANSACTION,Williams,2024-01-01 21:56:20
3950,ADD_TRANSACTION,Wilson,2024-01-01 21:56:40
3951,REMOVE_PLAYER,Garcia,2024-01-01 21:57:00
3952,ADD_TRANSACTION,Jones,2024-01-01 21:57:20
3953,REMOVE_PLAYER,Brown,2024-01-01 21:57:40
3954,ADD_PLAYER,Brown,2024-01-01 21:58:00
3955,ADD_PLAYER,Johnson,2024-01-01 21:58:20
3956,UPDATE_STATS,Smith,2024-01-01 21:58:40
3957,ADD_PLAYER,Johnson,2024-01-01 21:59:00
3958,ADD_PLAYER,Miller,2024-01-01 21:59:20
3959,REMOVE_TRANSACTION,Taylor,2024-01-01 21:59:40
3960,REMOVE_TRANSACTION,Johnson,2024-01-01 22:00:00
3961,REMOVE_PLAYER,Wilson,2024-01-01 22:00:20
3962,ADD_TRANSACTION,Jones,2024-01-01 22:00:40
3963,ADD_TRANSACTION,Jackson,2024-01-01 22:01:00
3964,ADD_TRANSACTION,Davis,2024-01-01 22:01:20
3965,ADD_PLAYER,Miller,2024-01-01 22:01:40
3966,REMOVE_PLAYER,Taylor,2024-01-01 22:02:00
3967,ADD_PLAYER,Garcia,2024-01-01 22:02:20
3968,UPDATE_STATS,Moore,2024-01-01 22:02:40
3969,UPDATE_STATS,Jackson,2024-01-01 22:03:00
3970,REMOVE_PLAYER,Taylor,2024-01-01 22:03:20
3971,REMOVE_TRANSACTION,Smith,2024-01-01 22:03:40
3972,REMOVE_PLAYER,Jackson,2024-01-01 22:04:00
3973,UPDATE_STATS,Jones,2024-01-01 22:04:20
3974,REMOVE_PLAYER,Taylor,2024-01-01 22:04:40
3975,REMOVE_PLAYER,Moore,2024-01-01 22:05:00
3976,REMOVE_TRANSACTION,Smith,2024-01-01 22:05:20
3977,ADD_PLAYER,Miller,2024-01-01 22:05:40
3978,ADD_PLAYER,Garcia,2024-01-01 22:06:00
3979,ADD_TRANSACTION,Johnson,2024-01-01 22:06:20
3980,UPDATE_STATS,Jones,2024-01-01 22:06:40
3981,REMOVE_PLAYER,Taylor,2024-01-01 22:07:00
3982,REMOVE_TRANSACTION,Wilson,2024-01-01 22:07:20
3983,ADD_PLAYER,Miller,2024-01-01 22:07:40
3984,ADD_TRANSACTION,Miller,2024-01-01 22:08:00
3985,UPDATE_STATS,Williams,2024-01-01 22:08:20
3986,REMOVE_TRANSACTION,Brown,2024-01-01 22:08:40
3987,UPDATE_STATS,Davis,2024-01-01 22:09:00
3988,ADD_TRANSACTION,Wilson,2024-01-01 22:09:20
3989,ADD_TRANSACTION,Wilson,2024-01-01 22:09:40
3990,REMOVE_TRANSACTION,Brown,2024-01-01 22:10:00
3991,ADD_TRANSACTION,Moore,2024-01-01 22:10:20
3992,UPDATE_STATS,Jackson,2024-01-01 22:10:40
3993,ADD_PLAYER,Moore,2024-01-01 22:11:00
3994,ADD_PLAYER,Wilson,2024-01-01 22:11:20
3995,REMOVE_PLAYER,Johnson,2024-01-01 22:11:40
3996,UPDATE_STATS,Jones,2024-01-01 22:12:00
3997,REMOVE_PLAYER,Jackson,2024-01-01 22:12:20
3998,REMOVE_TRANSACTION,Davis,2024-01-01 22:12:40
3999,ADD_PLAYER,Davis,2024-01-01 22:13:00
4000,REMOVE_PLAYER,Davis,2024-01-01 22:13:20
4001,REMOVE_TRANSACTION,Jones,2024-01-01 22:13:40
4002,REMOVE_PLAYER,Garcia,2024-01-01 22:14:00
4003,REMOVE_TRANSACTION,Jones,2024-01-01 22:14:20
4004,UPDATE_STATS,Miller,2024-01-01 22:14:40
4005,UPDATE_STATS,Wilson,2024-01-01 22:15:00
4006,REMOVE_PLAYER,Jones,2024-01-01 22:15:20
4007,REMOVE_TRANSACTION,Miller,2024-01-01 22:15:40
4008,ADD_TRANSACTION,Johnson,2024-01-01 22:16:00
4009,REMOVE_PLAYER,Johnson,2024-01-01 22:16:20
4010,UPDATE_STATS,Moore,2024-01-01 22:16:40
4011,ADD_PLAYER,Johnson,2024-01-01 22:17:00
4012,ADD_PLAYER,Davis,2024-01-01 22:17:20
4013,ADD_PLAYER,Smith,2024-01-01 22:17:40
4014,REMOVE_PLAYER,Smith,2024-01-01 22:18:00
4015,REMOVE_TRANSACTION,Davis,2024-01-01 22:18:20
4016,ADD_TRANSACTION,Moore,2024-01-01 22:18:40
4017,REMOVE_PLAYER,Smith,2024-01-01 22:19:00
4018,REMOVE_PLAYER,Jackson,2024-01-01 22:19:20
4019,ADD_PLAYER,Moore,2024-01-01 22:19:40
4020,ADD_TRANSACTION,Davis,2024-01-01 22:20:00
4021,ADD_PLAYER,Smith,2024-01-01 22:20:20
4022,REMOVE_TRANSACTION,Johnson,2024-01-01 22:20:40
4023,REMOVE_PLAYER,Taylor,2024-01-01 22:21:00
4024,REMOVE_PLAYER,Jones,2024-01-01 22:21:20
4025,ADD_PLAYER,Moore,2024-01-01 22:21:40
4026,REMOVE_PLAYER,Wilson,2024-01-01 22:22:00
4027,UPDATE_STATS,Miller,2024-01-01 22:22:20
4028,REMOVE_PLAYER,Moore,2024-01-01 22:22:40
4029,ADD_PLAYER,Davis,2024-01-01 22:23:00
4030,REMOVE_PLAYER,Brown,2024-01-01 22:23:20
4031,ADD_TRANSACTION,Miller,2024-01-01 22:23:40
4032,ADD_TRANSACTION,Davis,2024-01-01 22:24:00
4033,UPDATE_STATS,Wilson,2024-01-01 22:24:20
4034,REMOVE_TRANSACTION,Johnson,2024-01-01 22:24:40
4035,ADD_TRANSACTION,Johnson,2024-01-01 22:25:00
4036,ADD_TRANSACTION,Williams,2024-01-01 22:25:20
4037,UPDATE_STATS,Garcia,2024-01-01 22:25:40
4038,ADD_PLAYER,Moore,2024-01-01 22:26:00
4039,REMOVE_PLAYER,Jones,2024-01-01 22:26:20
4040,UPDATE_STATS,Wilson,2024-01-01 22:26:40
4041,ADD_TRANSACTION,Miller,2024-01-01 22:27:00
4042,UPDATE_STATS,Garcia,2024-01-01 22:27:20
4043,ADD_PLAYER,Wilson,2024-01-01 22:27:40
4044,UPDATE_STATS,Garcia,2024-01-01 22:28:00
4045,REMOVE_TRANSACTION,Jackson,2024-01-01 22:28:20
4046,UPDATE_STATS,Brown,2024-01-01 22:28:40
4047,ADD_PLAYER,Garcia,2024-01-01 22:29:00
4048,ADD_TRANSACTION,Johnson,2024-01-01 22:29:20
4049,UPDATE_STATS,Brown,2024-01-01 22:29:40
4050,UPDATE_STATS,Taylor,2024-01-01 22:30:00
4051,UPDATE_STATS,Moore,2024-01-01 22:30:20
4052,ADD_PLAYER,Davis,2024-01-01 22:30:40
4053,UPDATE_STATS,Jones,2024-01-01 22:31:00
4054,UPDATE_STATS,Wilson,2024-01-01 22:31:20
4055,REMOVE_TRANSACTION,Garcia,2024-01-01 22:31:40
4056,UPDATE_STATS,Johnson,2024-01-01 22:32:00
4057,ADD_PLAYER,Garcia,2024-01-01 22:32:20
4058,REMOVE_TRANSACTION,Taylor,2024-01-01 22:32:40
4059,UPDATE_STATS,Williams,2024-01-01 22:33:00
4060,UPDATE_STATS,Moore,2024-01-01 22:33:20
4061,ADD_PLAYER,Garcia,2024-01-01 22:33:40
4062,REMOVE_TRANSACTION,Miller,2024-01-01 22:34:00
4063,REMOVE_PLAYER,Johnson,2024-01-01 22:34:20
4064,REMOVE_PLAYER,Miller,2024-01-01 22:34:40
4065,REMOVE_TRANSACTION,Taylor,2024-01-01 22:35:00
4066,ADD_TRANSACTION,Williams,2024-01-01 22:35:20
4067,REMOVE_TRANSACTION,Smith,2024-01-01 22:35:40
4068,ADD_TRANSACTION,Smith,2024-01-01 22:36:00
4069,UPDATE_STATS,Williams,2024-01-01 22:36:20
4070,ADD_TRANSACTION,Williams,2024-01-01 22:36:40
4071,REMOVE_PLAYER,Johnson,2024-01-01 22:37:00
4072,ADD_TRANSACTION,Jackson,2024-01-01 22:37:20
4073,REMOVE_TRANSACTION,Brown,2024-01-01 22:37:40
4074,REMOVE_PLAYER,Jones,2024-01-01 22:38:00
4075,ADD_PLAYER,Johnson,2024-01-01 22:38:20
4076,ADD_TRANSACTION,Miller,2024-01-01 22:38:40
4077,UPDATE_STATS,Wilson,2024-01-01 22:39:00
4078,ADD_TRANSACTION,Johnson,2024-01-01 22:39:20
4079,ADD_PLAYER,Smith,2024-01-01 22:39:40
4080,REMOVE_TRANSACTION,Wilson,2024-01-01 22:40:00
4081,REMOVE_PLAYER,Taylor,2024-01-01 22:40:20
4082,REMOVE_PLAYER,Moore,2024-01-01 22:40:40
4083,ADD_TRANSACTION,Miller,2024-01-01 22:41:00
4084,ADD_TRANSACTION,Jones,2024-01-01 22:41:20
4085,REMOVE_PLAYER,Jackson,2024-01-01 22:41:40
4086,REMOVE_PLAYER,Moore,2024-01-01 22:42:00
4087,REMOVE_PLAYER,Jackson,2024-01-01 22:42:20
4088,UPDATE_STATS,Brown,2024-01-01 22:42:40
4089,UPDATE_STATS,Garcia,2024-01-01 22:43:00
4090,ADD_TRANSACTION,Williams,2024-01-01 22:43:20
4091,ADD_PLAYER,Jackson,2024-01-01 22:43:40
4092,ADD_PLAYER,Williams,2024-01-01 22:44:00
4093,ADD_TRANSACTION,Johnson,2024-01-01 22:44:20
4094,UPDATE_STATS,Moore,2024-01-01 22:44:40
4095,ADD_TRANSACTION,Williams,2024-01-01 22:45:00
4096,REMOVE_PLAYER,Williams,2024-01-01 22:45:20
4097,ADD_TRANSACTION,Garcia,2024-01-01 22:45:40
4098,REMOVE_TRANSACTION,Garcia,2024-01-01 22:46:00
4099,UPDATE_STATS,Moore,2024-01-01 22:46:20
4100,ADD_PLAYER,Jackson,2024-01-01 22:46:40
4101,REMOVE_PLAYER,Smith,2024-01-01 22:47:00
4102,ADD_PLAYER,Smith,2024-01-01 22:47:20
4103,ADD_TRANSACTION,Johnson,2024-01-01 22:47:40
4104,REMOVE_PLAYER,Moore,2024-01-01 22:48:00
4105,REMOVE_TRANSACTION,Smith,2024-01-01 22:48:20
4106,UPDATE_STATS,Brown,2024-01-01 22:48:40
4107,UPDATE_STATS,Wilson,2024-01-01 22:49:00
4108,ADD_PLAYER,Jones,2024-01-01 22:49:20
4109,REMOVE_TRANSACTION,Wilson,2024-01-01 22:49:40
4110,REMOVE_TRANSACTION,Johnson,2024-01-01 22:50:00
4111,ADD_PLAYER,Moore,2024-01-01 22:50:20
4112,REMOVE_TRANSACTION,Brown,2024-01-01 22:50:40
4113,ADD_TRANSACTION,Garcia,2024-01-01 22:51:00
4114,ADD_PLAYER,Miller,2024-01-01 22:51:20
4115,REMOVE_PLAYER,Williams,2024-01-01 22:51:40
4116,REMOVE_TRANSACTION,Garcia,2024-01-01 22:52:00
4117,ADD_PLAYER,Wilson,2024-01-01 22:52:20
4118,ADD_TRANSACTION,Taylor,2024-01-01 22:52:40
4119,REMOVE_PLAYER,Brown,2024-01-01 22:53:00
4120,REMOVE_TRANSACTION,Wilson,2024-01-01 22:53:20
4121,UPDATE_STATS,Jones,2024-01-01 22:53:40
4122,ADD_PLAYER,Davis,2024-01-01 22:54:00
4123,ADD_PLAYER,Garcia,2024-01-01 22:54:20
4124,REMOVE_PLAYER,Jones,2024-01-01 22:54:40
4125,UPDATE_STATS,Garcia,2024-01-01 22:55:00
4126,ADD_TRANSACTION,Williams,2024-01-01 22:55:20
4127,REMOVE_TRANSACTION,Wilson,2024-01-01 22:55:40
4128,ADD_TRANSACTION,Davis,2024-01-01 22:56:00
4129,ADD_PLAYER,Brown,2024-01-01 22:56:20
4130,ADD_TRANSACTION,Jackson,2024-01-01 22:56:40
4131,ADD_TRANSACTION,Taylor,2024-01-01 22:57:00
4132,ADD_TRANSACTION,Garcia,2024-01-01 22:57:20
4133,UPDATE_STATS,Johnson,2024-01-01 22:57:40
4134,ADD_PLAYER,Taylor,2024-01-01 22:58:00
4135,REMOVE_PLAYER,Johnson,2024-01-01 22:58:20
4136,ADD_PLAYER,Davis,2024-01-01 22:58:40
4137,REMOVE_TRANSACTION,Brown,2024-01-01 22:59:00
4138,ADD_TRANSACTION,Jones,2024-01-01 22:59:20
4139,REMOVE_PLAYER,Smith,2024-01-01 22:59:40
4140,UPDATE_STATS,Wilson,2024-01-01 23:00:00
4141,ADD_PLAYER,Smith,2024-01-01 23:00:20
4142,REMOVE_PLAYER,Garcia,2024-01-01 23:00:40
4143,REMOVE_PLAYER,Taylor,2024-01-01 23:01:00
4144,ADD_TRANSACTION,Moore,2024-01-01 23:01:20
4145,ADD_TRANSACTION,Taylor,2024-01-01 23:01:40
4146,UPDATE_STATS,Davis,2024-01-01 23:02:00
4147,REMOVE_PLAYER,Garcia,2024-01-01 23:02:20
4148,REMOVE_PLAYER,Jackson,2024-01-01 23:02:40
4149,REMOVE_PLAYER,Wilson,2024-01-01 23:03:00
4150,ADD_TRANSACTION,Miller,2024-01-01 23:03:20
4151,ADD_PLAYER,Brown,2024-01-01 23:03:40
4152,ADD_PLAYER,Wilson,2024-01-01 23:04:00
4153,ADD_TRANSACTION,Jones,2024-01-01 23:04:20
4154,ADD_TRANSACTION,Johnson,2024-01-01 23:04:40
4155,REMOVE_TRANSACTION,Smith,2024-01-01 23:05:00
4156,ADD_TRANSACTION,Moore,2024-01-01 23:05:20
4157,REMOVE_PLAYER,Johnson,2024-01-01 23:05:40
4158,REMOVE_PLAYER,Garcia,2024-01-01 23:06:00
4159,REMOVE_TRANSACTION,Garcia,2024-01-01 23:06:20
4160,ADD_TRANSACTION,Williams,2024-01-01 23:06:40
4161,UPDATE_STATS,Smith,2024-01-01 23:07:00
4162,UPDATE_STATS,Smith,2024-01-01 23:07:20
4163,REMOVE_TRANSACTION,Smith,2024-01-01 23:07:40
4164,ADD_PLAYER,Miller,2024-01-01 23:08:00
4165,ADD_TRANSACTION,Williams,2024-01-01 23:08:20
4166,REMOVE_TRANSACTION,Davis,2024-01-01 23:08:40
4167,UPDATE_STATS,Johnson,2024-01-01 23:09:00
4168,REMOVE_TRANSACTION,Miller,2024-01-01 23:09:20
4169,ADD_PLAYER,Moore,2024-01-01 23:09:40
4170,REMOVE_TRANSACTION,Miller,2024-01-01 23:10:00
4171,UPDATE_STATS,Williams,2024-01-01 23:10:20
4172,REMOVE_TRANSACTION,Garcia,2024-01-01 23:10:40
4173,REMOVE_PLAYER,Williams,2024-01-01 23:11:00
4174,ADD_PLAYER,Smith,2024-01-01 23:11:20
4175,REMOVE_TRANSACTION,Brown,2024-01-01 23:11:40
4176,UPDATE_STATS,Smith,2024-01-01 23:12:00
4177,ADD_PLAYER,Davis,2024-01-01 23:12:20
4178,REMOVE_TRANSACTION,Davis,2024-01-01 23:12:40
4179,UPDATE_STATS,Miller,2024-01-01 23:13:00
4180,ADD_TRANSACTION,Jackson,2024-01-01 23:13:20
4181,UPDATE_STATS,Jones,2024-01-01 23:13:40
4182,REMOVE_TRANSACTION,Brown,2024-01-01 23:14:00
4183,REMOVE_TRANSACTION,Garcia,2024-01-01 23:14:20
4184,ADD_PLAYER,Williams,2024-01-01 23:14:40
4185,UPDATE_STATS,Davis,2024-01-01 23:15:00
4186,REMOVE_PLAYER,Jackson,2024-01-01 23:15:20
4187,REMOVE_TRANSACTION,Davis,2024-01-01 23:15:40
4188,UPDATE_STATS,Moore,2024-01-01 23:16:00
4189,ADD_TRANSACTION,Garcia,2024-01-01 23:16:20
4190,UPDATE_STATS,Moore,2024-01-01 23:16:40
4191,REMOVE_PLAYER,Moore,2024-01-01 23:17:00
4192,ADD_TRANSACTION,Davis,2024-01-01 23:17:20
4193,UPDATE_STATS,Davis,2024-01-01 23:17:40
4194,REMOVE_PLAYER,Johnson,2024-01-01 23:18:00
4195,ADD_PLAYER,Moore,2024-01-01 23:18:20
4196,REMOVE_TRANSACTION,Smith,2024-01-01 23:18:40
4197,REMOVE_TRANSACTION,Jackson,2024-01-01 23:19:00
4198,REMOVE_PLAYER,Jones,2024-01-01 23:19:20
4199,ADD_PLAYER,Johnson,2024-01-01 23:19:40
4200,ADD_TRANSACTION,Johnson,2024-01-01 23:20:00
4201,ADD_PLAYER,Jackson,2024-01-01 23:20:20
4202,ADD_TRANSACTION,Miller,2024-01-01 23:20:40
4203,ADD_PLAYER,Garcia,2024-01-01 23:21:00
4204,REMOVE_PLAYER,Brown,2024-01-01 23:21:20
4205,REMOVE_TRANSACTION,Johnson,2024-01-01 23:21:40
4206,ADD_PLAYER,Davis,2024-01-01 23:22:00
4207,REMOVE_PLAYER,Jones,2024-01-01 23:22:20
4208,ADD_PLAYER,Garcia,2024-01-01 23:22:40
4209,UPDATE_STATS,Jackson,2024-01-01 23:23:00
4210,REMOVE_PLAYER,Smith,2024-01-01 23:23:20
4211,UPDATE_STATS,Wilson,2024-01-01 23:23:40
4212,REMOVE_TRANSACTION,Miller,2024-01-01 23:24:00
4213,REMOVE_PLAYER,Davis,2024-01-01 23:24:20
4214,ADD_PLAYER,Brown,2024-01-01 23:24:40
4215,REMOVE_TRANSACTION,Smith,2024-01-01 23:25:00
4216,UPDATE_STATS,Garcia,2024-01-01 23:25:20
4217,ADD_PLAYER,Johnson,2024-01-01 23:25:40
4218,REMOVE_TRANSACTION,Garcia,2024-01-01 23:26:00
4219,REMOVE_PLAYER,Taylor,2024-01-01 23:26:20
4220,ADD_TRANSACTION,Johnson,2024-01-01 23:26:40
4221,ADD_TRANSACTION,Jones,2024-01-01 23:27:00
4222,REMOVE_PLAYER,Jackson,2024-01-01 23:27:20
4223,ADD_TRANSACTION,Davis,2024-01-01 23:27:40
4224,ADD_TRANSACTION,Jackson,2024-01-01 23:28:00
4225,REMOVE_TRANSACTION,Taylor,2024-01-01 23:28:20
4226,ADD_TRANSACTION,Miller,2024-01-01 23:28:40
4227,UPDATE_STATS,Garcia,2024-01-01 23:29:00
4228,ADD_PLAYER,Williams,2024-01-01 23:29:20
4229,REMOVE_TRANSACTION,Jackson,2024-01-01 23:29:40
4230,UPDATE_STATS,Taylor,2024-01-01 23:30:00
4231,REMOVE_PLAYER,Brown,2024-01-01 23:30:20
4232,UPDATE_STATS,Garcia,2024-01-01 23:30:40
4233,REMOVE_PLAYER,Williams,2024-01-01 23:31:00
4234,REMOVE_PLAYER,Moore,2024-01-01 23:31:20
4235,REMOVE_TRANSACTION,Johnson,2024-01-01 23:31:40
4236,ADD_TRANSACTION,Brown,2024-01-01 23:32:00
4237,REMOVE_TRANSACTION,Miller,2024-01-01 23:32:20
4238,REMOVE_TRANSACTION,Moore,2024-01-01 23:32:40
4239,UPDATE_STATS,Jones,2024-01-01 23:33:00
4240,REMOVE_PLAYER,Jones,2024-01-01 23:33:20
4241,ADD_PLAYER,Brown,2024-01-01 23:33:40
4242,ADD_TRANSACTION,Moore,2024-01-01 23:34:00
4243,ADD_TRANSACTION,Johnson,2024-01-01 23:34:20
4244,REMOVE_TRANSACTION,Jones,2024-01-01 23:34:40
4245,ADD_PLAYER,Williams,2024-01-01 23:35:00
4246,REMOVE_PLAYER,Miller,2024-01-01 23:35:20
4247,UPDATE_STATS,Wilson,2024-01-01 23:35:40
4248,ADD_PLAYER,Smith,2024-01-01 23:36:00
4249,REMOVE_PLAYER,Garcia,2024-01-01 23:36:20
4250,UPDATE_STATS,Williams,2024-01-01 23:36:40
4251,UPDATE_STATS,Smith,2024-01-01 23:37:00
4252,UPDATE_STATS,Wilson,2024-01-01 23:37:20
4253,UPDATE_STATS,Taylor,2024-01-01 23:37:40
4254,REMOVE_PLAYER,Johnson,2024-01-01 23:38:00
4255,REMOVE_TRANSACTION,Miller,2024-01-01 23:38:20
4256,ADD_PLAYER,Williams,2024-01-01 23:38:40
4257,REMOVE_TRANSACTION,Jones,2024-01-01 23:39:00
4258,UPDATE_STATS,Williams,2024-01-01 23:39:20
4259,ADD_PLAYER,Garcia,2024-01-01 23:39:40
4260,UPDATE_STATS,Davis,2024-01-01 23:40:00
4261,UPDATE_STATS,Taylor,2024-01-01 23:40:20
4262,ADD_TRANSACTION,Jackson,2024-01-01 23:40:40
4263,UPDATE_STATS,Williams,2024-01-01 23:41:00
4264,UPDATE_STATS,Williams,2024-01-01 23:41:20
4265,ADD_PLAYER,Smith,2024-01-01 23:41:40
4266,ADD_PLAYER,Smith,2024-01-01 23:42:00
4267,UPDATE_STATS,Johnson,2024-01-01 23:42:20
4268,REMOVE_PLAYER,Jones,2024-01-01 23:42:40
4269,UPDATE_STATS,Johnson,2024-01-01 23:43:00
4270,ADD_TRANSACTION,Smith,2024-01-01 23:43:20
4271,ADD_TRANSACTION,Davis,2024-01-01 23:43:40
4272,REMOVE_PLAYER,Williams,2024-01-01 23:44:00
4273,REMOVE_PLAYER,Smith,2024-01-01 23:44:20
4274,ADD_PLAYER,Brown,2024-01-01 23:44:40
4275,REMOVE_PLAYER,Jones,2024-01-01 23:45:00
4276,UPDATE_STATS,Taylor,2024-01-01 23:45:20
4277,ADD_TRANSACTION,Johnson,2024-01-01 23:45:40
4278,REMOVE_TRANSACTION,Davis,2024-01-01 23:46:00
4279,REMOVE_TRANSACTION,Jackson,2024-01-01 23:46:20
4280,UPDATE_STATS,Jones,2024-01-01 23:46:40
4281,REMOVE_TRANSACTION,Taylor,2024-01-01 23:47:00
4282,REMOVE_TRANSACTION,Williams,2024-01-01 23:47:20
4283,ADD_TRANSACTION,Garcia,2024-01-01 23:47:40
4284,ADD_PLAYER,Moore,2024-01-01 23:48:00
4285,REMOVE_PLAYER,Williams,2024-01-01 23:48:20
4286,UPDATE_STATS,Wilson,2024-01-01 23:48:40
4287,REMOVE_PLAYER,Williams,2024-01-01 23:49:00
4288,REMOVE_PLAYER,Jones,2024-01-01 23:49:20
4289,ADD_PLAYER,Williams,2024-01-01 23:49:40
4290,UPDATE_STATS,Jackson,2024-01-01 23:50:00
4291,REMOVE_PLAYER,Johnson,2024-01-01 23:50:20
4292,UPDATE_STATS,Wilson,2024-01-01 23:50:40
4293,UPDATE_STATS,Moore,2024-01-01 23:51:00
4294,REMOVE_TRANSACTION,Brown,2024-01-01 23:51:20
4295,REMOVE_TRANSACTION,Wilson,2024-01-01 23:51:40
4296,UPDATE_STATS,Jones,2024-01-01 23:52:00
4297,REMOVE_PLAYER,Johnson,2024-01-01 23:52:20
4298,REMOVE_TRANSACTION,Garcia,2024-01-01 23:52:40
4299,ADD_PLAYER,Davis,2024-01-01 23:53:00
4300,REMOVE_PLAYER,Jones,2024-01-01 23:53:20
4301,UPDATE_STATS,Moore,2024-01-01 23:53:40
4302,UPDATE_STATS,Williams,2024-01-01 23:54:00
4303,ADD_PLAYER,Brown,2024-01-01 23:54:20
4304,UPDATE_STATS,Miller,2024-01-01 23:54:40
4305,ADD_PLAYER,Garcia,2024-01-01 23:55:00
4306,REMOVE_TRANSACTION,Smith,2024-01-01 23:55:20
4307,ADD_TRANSACTION,Davis,2024-01-01 23:55:40
4308,REMOVE_PLAYER,Jackson,2024-01-01 23:56:00
4309,ADD_PLAYER,Smith,2024-01-01 23:56:20
4310,UPDATE_STATS,Johnson,2024-01-01 23:56:40
4311,ADD_TRANSACTION,Jones,2024-01-01 23:57:00
4312,ADD_PLAYER,Garcia,2024-01-01 23:57:20
4313,UPDATE_STATS,Williams,2024-01-01 23:57:40
4314,ADD_TRANSACTION,Johnson,2024-01-01 23:58:00
4315,ADD_PLAYER,Johnson,2024-01-01 23:58:20
4316,ADD_PLAYER,Brown,2024-01-01 23:58:40
4317,REMOVE_PLAYER,Johnson,2024-01-01 23:59:00
4318,ADD_TRANSACTION,Wilson,2024-01-01 23:59:20
4319,UPDATE_STATS,Garcia,2024-01-01 23:59:40
4320,UPDATE_STATS,Garcia,2024-01-02 00:00:00
4321,ADD_PLAYER,Moore,2024-01-02 00:00:20
4322,ADD_PLAYER,Jackson,2024-01-02 00:00:40
4323,REMOVE_PLAYER,Jackson,2024-01-02 00:01:00
4324,ADD_PLAYER,Moore,2024-01-02 00:01:20
4325,REMOVE_TRANSACTION,Taylor,2024-01-02 00:01:40
4326,REMOVE_PLAYER,Davis,2024-01-02 00:02:00
4327,UPDATE_STATS,Brown,2024-01-02 00:02:20
4328,REMOVE_PLAYER,Moore,2024-01-02 00:02:40
4329,ADD_TRANSACTION,Williams,2024-01-02 00:03:00
4330,REMOVE_TRANSACTION,Brown,2024-01-02 00:03:20
4331,ADD_TRANSACTION,Brown,2024-01-02 00:03:40
4332,REMOVE_TRANSACTION,Johnson,2024-01-02 00:04:00
4333,REMOVE_PLAYER,Jackson,2024-01-02 00:04:20
4334,REMOVE_TRANSACTION,Jackson,2024-01-02 00:04:40
4335,UPDATE_STATS,Jackson,2024-01-02 00:05:00
4336,ADD_TRANSACTION,Davis,2024-01-02 00:05:20
4337,ADD_PLAYER,Jackson,2024-01-02 00:05:40
4338,ADD_PLAYER,Williams,2024-01-02 00:06:00
4339,ADD_PLAYER,Jones,2024-01-02 00:06:20
4340,ADD_TRANSACTION,Brown,2024-01-02 00:06:40
4341,REMOVE_TRANSACTION,Jackson,2024-01-02 00:07:00
4342,ADD_PLAYER,Moore,2024-01-02 00:07:20
4343,REMOVE_TRANSACTION,Brown,2024-01-02 00:07:40
4344,REMOVE_PLAYER,Taylor,2024-01-02 00:08:00
4345,ADD_TRANSACTION,Wilson,2024-01-02 00:08:20
4346,REMOVE_PLAYER,Garcia,2024-01-02 00:08:40
4347,UPDATE_STATS,Brown,2024-01-02 00:09:00
4348,ADD_PLAYER,Miller,2024-01-02 00:09:20
4349,REMOVE_TRANSACTION,Moore,2024-01-02 00:09:40
4350,ADD_TRANSACTION,Jackson,2024-01-02 00:10:00
4351,UPDATE_STATS,Smith,2024-01-02 00:10:20
4352,REMOVE_PLAYER,Williams,2024-01-02 00:10:40
4353,REMOVE_TRANSACTION,Johnson,2024-01-02 00:11:00
4354,REMOVE_TRANSACTION,Johnson,2024-01-02 00:11:20
4355,REMOVE_PLAYER,Johnson,2024-01-02 00:11:40
4356,ADD_TRANSACTION,Miller,2024-01-02 00:12:00
4357,ADD_PLAYER,Brown,2024-01-02 00:12:20
4358,ADD_PLAYER,Jackson,2024-01-02 00:12:40
4359,ADD_PLAYER,Brown,2024-01-02 00:13:00
4360,ADD_TRANSACTION,Davis,2024-01-02 00:13:20
4361,REMOVE_PLAYER,Williams,2024-01-02 00:13:40
4362,REMOVE_TRANSACTION,Johnson,2024-01-02 00:14:00
4363,ADD_PLAYER,Williams,2024-01-02 00:14:20
4364,UPDATE_STATS,Miller,2024-01-02 00:14:40
4365,REMOVE_TRANSACTION,Taylor,2024-01-02 00:15:00
4366,REMOVE_PLAYER,Jackson,2024-01-02 00:15:20
4367,ADD_PLAYER,Smith,2024-01-02 00:15:40
4368,REMOVE_PLAYER,Jones,2024-01-02 00:16:00
4369,REMOVE_TRANSACTION,Jones,2024-01-02 00:16:20
4370,ADD_TRANSACTION,Davis,2024-01-02 00:16:40
4371,ADD_PLAYER,Davis,2024-01-02 00:17:00
4372,ADD_PLAYER,Williams,2024-01-02 00:17:20
4373,REMOVE_TRANSACTION,Taylor,2024-01-02 00:17:40
