fan_id,name,service_type,arrival_time
2040,Fan2040,Merchandise,17:30:00
2041,Fan2041,Merchandise,17:30:15
2042,Fan2042,Ticket Purchase,17:30:30
2043,Fan2043,Ticket Purchase,17:30:45
2044,Fan2044,Info Desk,17:31:00
2045,Fan2045,Merchandise,17:31:15
2046,Fan2046,Merchandise,17:31:30
2047,Fan2047,Will Call,17:31:45
2048,Fan2048,Merchandise,17:32:00
2049,Fan2049,Merchandise,17:32:15
2050,Fan2050,Ticket Purchase,17:32:30
2051,Fan2051,Info Desk,17:32:45
2052,Fan2052,Info Desk,17:33:00
2053,Fan2053,Info Desk,17:33:15
2054,Fan2054,Will Call,17:33:30
2055,Fan2055,Info Desk,17:33:45
2056,Fan2056,Info Desk,17:34:00
2057,Fan2057,Info Desk,17:34:15
2058,Fan2058,Merchandise,17:34:30
2059,Fan2059,Ticket Purchase,17:34:45
2060,Fan2060,Merchandise,17:35:00
2061,Fan2061,Merchandise,17:35:15
2062,Fan2062,Merchandise,17:35:30
2063,Fan2063,Info Desk,17:35:45
2064,Fan2064,Info Desk,17:36:00
2065,Fan2065,Ticket Purchase,17:36:15
2066,Fan2066,Merchandise,17:36:30
2067,Fan2067,Ticket Purchase,17:36:45
2068,Fan2068,Info Desk,17:37:00
2069,Fan2069,Info Desk,17:37:15
2070,Fan2070,Merchandise,17:37:30
2071,Fan2071,Merchandise,17:37:45
2072,Fan2072,Info Desk,17:38:00
2073,Fan2073,Merchandise,17:38:15
2074,Fan2074,Will Call,17:38:30
2075,Fan2075,Info Desk,17:38:45
2076,Fan2076,Ticket Purchase,17:39:00
2077,Fan2077,Will Call,17:39:15
2078,Fan2078,Will Call,17:39:30
2079,Fan2079,Ticket Purchase,17:39:45
2080,Fan2080,Info Desk,17:40:00
2081,Fan2081,Merchandise,17:40:15
2082,Fan2082,Merchandise,17:40:30
2083,Fan2083,Ticket Purchase,17:40:45
2084,Fan2084,Will Call,17:41:00
2085,Fan2085,Ticket Purchase,17:41:15
2086,Fan2086,Will Call,17:41:30
2087,Fan2087,Merchandise,17:41:45
2088,Fan2088,Info Desk,17:42:00
2089,Fan2089,Ticket Purchase,17:42:15
2090,Fan2090,Merchandise,17:42:30
2091,Fan2091,Will Call,17:42:45
2092,Fan2092,Info Desk,17:43:00
2093,Fan2093,Will Call,17:43:15
2094,Fan2094,Info Desk,17:43:30
2095,Fan2095,Ticket Purchase,17:43:45
2096,Fan2096,Ticket Purchase,17:44:00
2097,Fan2097,Ticket Purchase,17:44:15
2098,Fan2098,Merchandise,17:44:30
2099,Fan2099,Info Desk,17:44:45
2100,Fan2100,Merchandise,17:45:00
2101,Fan2101,Will Call,17:45:15
2102,Fan2102,Ticket Purchase,17:45:30
2103,Fan2103,Merchandise,17:45:45
2104,Fan2104,Merchandise,17:46:00
2105,Fan2105,Ticket Purchase,17:46:15
2106,Fan2106,Merchandise,17:46:30
2107,Fan2107,Info Desk,17:46:45
2108,Fan2108,Will Call,17:47:00
2109,Fan2109,Will Call,17:47:15
2110,Fan2110,Ticket Purchase,17:47:30
2111,Fan2111,Will Call,17:47:45
2112,Fan2112,Info Desk,17:48:00
2113,Fan2113,Info Desk,17:48:15
2114,Fan2114,Ticket Purchase,17:48:30
2115,Fan2115,Ticket Purchase,17:48:45
2116,Fan2116,Will Call,17:49:00
2117,Fan2117,Info Desk,17:49:15
2118,Fan2118,Ticket Purchase,17:49:30
2119,Fan2119,Info Desk,17:49:45
2120,Fan2120,Merchandise,17:50:00
2121,Fan2121,Info Desk,17:50:15
2122,Fan2122,Will Call,17:50:30
2123,Fan2123,Ticket Purchase,17:50:45
2124,Fan2124,Merchandise,17:51:00
2125,Fan2125,Merchandise,17:51:15
2126,Fan2126,Will Call,17:51:30
2127,Fan2127,Merchandise,17:51:45
2128,Fan2128,Info Desk,17:52:00
2129,Fan2129,Info Desk,17:52:15
2130,Fan2130,Will Call,17:52:30
2131,Fan2131,Merchandise,17:52:45
2132,Fan2132,Info Desk,17:53:00
2133,Fan2133,Merchandise,17:53:15
2134,Fan2134,Info Desk,17:53:30
2135,Fan2135,Info Desk,17:53:45
2136,Fan2136,Info Desk,17:54:00
2137,Fan2137,Info Desk,17:54:15
2138,Fan2138,Will Call,17:54:30
2139,Fan2139,Info Desk,17:54:45
2140,Fan2140,Ticket Purchase,17:55:00
2141,Fan2141,Merchandise,17:55:15
2142,Fan2142,Info Desk,17:55:30
2143,Fan2143,Ticket Purchase,17:55:45
2144,Fan2144,Ticket Purchase,17:56:00
2145,Fan2145,Ticket Purchase,17:56:15
2146,Fan2146,Ticket Purchase,17:56:30
2147,Fan2147,Info Desk,17:56:45
2148,Fan2148,Ticket Purchase,17:57:00
2149,Fan2149,Will Call,17:57:15
2150,Fan2150,Ticket Purchase,17:57:30
2151,Fan2151,Merchandise,17:57:45
2152,Fan2152,Merchandise,17:58:00
2153,Fan2153,Merchandise,17:58:15
2154,Fan2154,Merchandise,17:58:30
2155,Fan2155,Info Desk,17:58:45
2156,Fan2156,Ticket Purchase,17:59:00
2157,Fan2157,Will Call,17:59:15
2158,Fan2158,Will Call,17:59:30
2159,Fan2159,Ticket Purchase,17:59:45
2160,Fan2160,Info Desk,18:00:00
2161,Fan2161,Info Desk,18:00:15
2162,Fan2162,Will Call,18:00:30
2163,Fan2163,Ticket Purchase,18:00:45
2164,Fan2164,Merchandise,18:01:00
2165,Fan2165,Will Call,18:01:15
2166,Fan2166,Ticket Purchase,18:01:30
2167,Fan2167,Merchandise,18:01:45
2168,Fan2168,Will Call,18:02:00
2169,Fan2169,Merchandise,18:02:15
2170,Fan2170,Will Call,18:02:30
2171,Fan2171,Merchandise,18:02:45
2172,Fan2172,Merchandise,18:03:00
2173,Fan2173,Will Call,18:03:15
2174,Fan2174,Merchandise,18:03:30
2175,Fan2175,Info Desk,18:03:45
2176,Fan2176,Merchandise,18:04:00
2177,Fan2177,Ticket Purchase,18:04:15
2178,Fan2178,Merchandise,18:04:30
2179,Fan2179,Info Desk,18:04:45
2180,Fan2180,Will Call,18:05:00
2181,Fan2181,Merchandise,18:05:15
2182,Fan2182,Merchandise,18:05:30
2183,Fan2183,Merchandise,18:05:45
2184,Fan2184,Ticket Purchase,18:06:00
2185,Fan2185,Will Call,18:06:15
2186,Fan2186,Ticket Purchase,18:06:30
2187,Fan2187,Will Call,18:06:45
2188,Fan2188,Info Desk,18:07:00
2189,Fan2189,Will Call,18:07:15
2190,Fan2190,Ticket Purchase,18:07:30
2191,Fan2191,Info Desk,18:07:45
2192,Fan2192,Info Desk,18:08:00
2193,Fan2193,Merchandise,18:08:15
2194,Fan2194,Merchandise,18:08:30
2195,Fan2195,Merchandise,18:08:45
2196,Fan2196,Will Call,18:09:00
2197,Fan2197,Ticket Purchase,18:09:15
2198,Fan2198,Will Call,18:09:30
2199,Fan2199,Merchandise,18:09:45
2200,Fan2200,Ticket Purchase,18:10:00
2201,Fan2201,Will Call,18:10:15
2202,Fan2202,Merchandise,18:10:30
2203,Fan2203,Will Call,18:10:45
2204,Fan2204,Ticket Purchase,18:11:00
2205,Fan2205,Merchandise,18:11:15
2206,Fan2206,Info Desk,18:11:30
2207,Fan2207,Info Desk,18:11:45
2208,Fan2208,Will Call,18:12:00
2209,Fan2209,Info Desk,18:12:15
2210,Fan2210,Ticket Purchase,18:12:30
2211,Fan2211,Will Call,18:12:45
2212,Fan2212,Ticket Purchase,18:13:00
2213,Fan2213,Merchandise,18:13:15
2214,Fan2214,Ticket Purchase,18:13:30
2215,Fan2215,Will Call,18:13:45
2216,Fan2216,Merchandise,18:14:00
2217,Fan2217,Merchandise,18:14:15
2218,Fan2218,Will Call,18:14:30
2219,Fan2219,Info Desk,18:14:45
2220,Fan2220,Info Desk,18:15:00
2221,Fan2221,Info Desk,18:15:15
2222,Fan2222,Ticket Purchase,18:15:30
2223,Fan2223,Merchandise,18:15:45
2224,Fan2224,Will Call,18:16:00
2225,Fan2225,Merchandise,18:16:15
2226,Fan2226,Merchandise,18:16:30
2227,Fan2227,Merchandise,18:16:45
2228,Fan2228,Will Call,18:17:00
2229,Fan2229,Merchandise,18:17:15
2230,Fan2230,Info Desk,18:17:30
2231,Fan2231,Ticket Purchase,18:17:45
2232,Fan2232,Will Call,18:18:00
2233,Fan2233,Ticket Purchase,18:18:15
2234,Fan2234,Merchandise,18:18:30
2235,Fan2235,Will Call,18:18:45
2236,Fan2236,Will Call,18:19:00
2237,Fan2237,Ticket Purchase,18:19:15
2238,Fan2238,Info Desk,18:19:30
2239,Fan2239,Ticket Purchase,18:19:45
2240,Fan2240,Will Call,18:20:00
2241,Fan2241,Will Call,18:20:15
2242,Fan2242,Merchandise,18:20:30
2243,Fan2243,Will Call,18:20:45
2244,Fan2244,Info Desk,18:21:00
2245,Fan2245,Ticket Purchase,18:21:15
2246,Fan2246,Will Call,18:21:30
2247,Fan2247,Ticket Purchase,18:21:45
2248,Fan2248,Ticket Purchase,18:22:00
2249,Fan2249,Ticket Purchase,18:22:15
2250,Fan2250,Merchandise,18:22:30
2251,Fan2251,Will Call,18:22:45
2252,Fan2252,Ticket Purchase,18:23:00
2253,Fan2253,Will Call,18:23:15
2254,Fan2254,Info Desk,18:23:30
2255,Fan2255,Ticket Purchase,18:23:45
2256,Fan2256,Merchandise,18:24:00
2257,Fan2257,Ticket Purchase,18:24:15
2258,Fan2258,Merchandise,18:24:30
2259,Fan2259,Info Desk,18:24:45
2260,Fan2260,Ticket Purchase,18:25:00
2261,Fan2261,Info Desk,18:25:15
2262,Fan2262,Ticket Purchase,18:25:30
2263,Fan2263,Ticket Purchase,18:25:45
2264,Fan2264,Merchandise,18:26:00
2265,Fan2265,Merchandise,18:26:15
2266,Fan2266,Ticket Purchase,18:26:30
2267,Fan2267,Merchandise,18:26:45
2268,Fan2268,Info Desk,18:27:00
2269,Fan2269,Will Call,18:27:15
2270,Fan2270,Ticket Purchase,18:27:30
2271,Fan2271,Ticket Purchase,18:27:45
2272,Fan2272,Merchandise,18:28:00
2273,Fan2273,Ticket Purchase,18:28:15
2274,Fan2274,Merchandise,18:28:30
2275,Fan2275,Will Call,18:28:45
2276,Fan2276,Merchandise,18:29:00
2277,Fan2277,Merchandise,18:29:15
2278,Fan2278,Will Call,18:29:30
2279,Fan2279,Info Desk,18:29:45
2280,Fan2280,Info Desk,18:30:00
2281,Fan2281,Info Desk,18:30:15
2282,Fan2282,Info Desk,18:30:30
2283,Fan2283,Will Call,18:30:45
2284,Fan2284,Ticket Purchase,18:31:00
2285,Fan2285,Ticket Purchase,18:31:15
2286,Fan2286,Will Call,18:31:30
2287,Fan2287,Info Desk,18:31:45
2288,Fan2288,Will Call,18:32:00
2289,Fan2289,Ticket Purchase,18:32:15
2290,Fan2290,Merchandise,18:32:30
2291,Fan2291,Info Desk,18:32:45
2292,Fan2292,Ticket Purchase,18:33:00
2293,Fan2293,Will Call,18:33:15
2294,Fan2294,Merchandise,18:33:30
2295,Fan2295,Merchandise,18:33:45
2296,Fan2296,Ticket Purchase,18:34:00
2297,Fan2297,Ticket Purchase,18:34:15
2298,Fan2298,Merchandise,18:34:30
2299,Fan2299,Will Call,18:34:45
2300,Fan2300,Info Desk,18:35:00
2301,Fan2301,Merchandise,18:35:15
2302,Fan2302,Merchandise,18:35:30
2303,Fan2303,Ticket Purchase,18:35:45
2304,Fan2304,Will Call,18:36:00
2305,Fan2305,Info Desk,18:36:15
2306,Fan2306,Ticket Purchase,18:36:30
2307,Fan2307,Merchandise,18:36:45
2308,Fan2308,Info Desk,18:37:00
2309,Fan2309,Will Call,18:37:15
2310,Fan2310,Ticket Purchase,18:37:30
2311,Fan2311,Info Desk,18:37:45
2312,Fan2312,Merchandise,18:38:00
2313,Fan2313,Merchandise,18:38:15
2314,Fan2314,Ticket Purchase,18:38:30
2315,Fan2315,Merchandise,18:38:45
2316,Fan2316,Merchandise,18:39:00
2317,Fan2317,Info Desk,18:39:15
2318,Fan2318,Will Call,18:39:30
2319,Fan2319,Info Desk,18:39:45
2320,Fan2320,Will Call,18:40:00
2321,Fan2321,Merchandise,18:40:15
2322,Fan2322,Will Call,18:40:30
2323,Fan2323,Merchandise,18:40:45
2324,Fan2324,Ticket Purchase,18:41:00
2325,Fan2325,Merchandise,18:41:15
2326,Fan2326,Info Desk,18:41:30
2327,Fan2327,Merchandise,18:41:45
2328,Fan2328,Will Call,18:42:00
2329,Fan2329,Info Desk,18:42:15
2330,Fan2330,Will Call,18:42:30
2331,Fan2331,Will Call,18:42:45
2332,Fan2332,Info Desk,18:43:00
2333,Fan2333,Merchandise,18:43:15
2334,Fan2334,Info Desk,18:43:30
2335,Fan2335,Will Call,18:43:45
2336,Fan2336,Info Desk,18:44:00
2337,Fan2337,Merchandise,18:44:15
2338,Fan2338,Will Call,18:44:30
2339,Fan2339,Will Call,18:44:45
2340,Fan2340,Will Call,18:45:00
2341,Fan2341,Info Desk,18:45:15
2342,Fan2342,Ticket Purchase,18:45:30
2343,Fan2343,Info Desk,18:45:45
2344,Fan2344,Info Desk,18:46:00
2345,Fan2345,Will Call,18:46:15
2346,Fan2346,Will Call,18:46:30
2347,Fan2347,Will Call,18:46:45
2348,Fan2348,Will Call,18:47:00
2349,Fan2349,Merchandise,18:47:15
2350,Fan2350,Ticket Purchase,18:47:30
2351,Fan2351,Merchandise,18:47:45
2352,Fan2352,Merchandise,18:48:00
2353,Fan2353,Merchandise,18:48:15
2354,Fan2354,Merchandise,18:48:30
2355,Fan2355,Merchandise,18:48:45
2356,Fan2356,Ticket Purchase,18:49:00
2357,Fan2357,Merchandise,18:49:15
2358,Fan2358,Merchandise,18:49:30
2359,Fan2359,Merchandise,18:49:45
2360,Fan2360,Merchandise,18:50:00
2361,Fan2361,Info Desk,18:50:15
2362,Fan2362,Ticket Purchase,18:50:30
2363,Fan2363,Ticket Purchase,18:50:45
2364,Fan2364,Will Call,18:51:00
2365,Fan2365,Info Desk,18:51:15
2366,Fan2366,Will Call,18:51:30
2367,Fan2367,Info Desk,18:51:45
2368,Fan2368,Ticket Purchase,18:52:00
2369,Fan2369,Ticket Purchase,18:52:15
2370,Fan2370,Will Call,18:52:30
2371,Fan2371,Info Desk,18:52:45
2372,Fan2372,Will Call,18:53:00
2373,Fan2373,Ticket Purchase,18:53:15
2374,Fan2374,Will Call,18:53:30
2375,Fan2375,Ticket Purchase,18:53:45
2376,Fan2376,Merchandise,18:54:00
2377,Fan2377,Will Call,18:54:15
2378,Fan2378,Info Desk,18:54:30
2379,Fan2379,Info Desk,18:54:45
2380,Fan2380,Info Desk,18:55:00
2381,Fan2381,Will Call,18:55:15
2382,Fan2382,Will Call,18:55:30
2383,Fan2383,Ticket Purchase,18:55:45
2384,Fan2384,Merchandise,18:56:00
2385,Fan2385,Will Call,18:56:15
2386,Fan2386,Will Call,18:56:30
2387,Fan2387,Info Desk,18:56:45
2388,Fan2388,Info Desk,18:57:00
2389,Fan2389,Info Desk,18:57:15
2390,Fan2390,Will Call,18:57:30
2391,Fan2391,Ticket Purchase,18:57:45
2392,Fan2392,Ticket Purchase,18:58:00
2393,Fan2393,Merchandise,18:58:15
2394,Fan2394,Will Call,18:58:30
2395,Fan2395,Ticket Purchase,18:58:45
2396,Fan2396,Merchandise,18:59:00
2397,Fan2397,Will Call,18:59:15
2398,Fan2398,Will Call,18:59:30
2399,Fan2399,Will Call,18:59:45
2400,Fan2400,Will Call,19:00:00
2401,Fan2401,Info Desk,19:00:15
2402,Fan2402,Will Call,19:00:30
2403,Fan2403,Merchandise,19:00:45
2404,Fan2404,Info Desk,19:01:00
2405,Fan2405,Merchandise,19:01:15
2406,Fan2406,Info Desk,19:01:30
2407,Fan2407,Will Call,19:01:45
2408,Fan2408,Ticket Purchase,19:02:00
2409,Fan2409,Merchandise,19:02:15
2410,Fan2410,Will Call,19:02:30
2411,Fan2411,Ticket Purchase,19:02:45
2412,Fan2412,Merchandise,19:03:00
2413,Fan2413,Ticket Purchase,19:03:15
2414,Fan2414,Merchandise,19:03:30
2415,Fan2415,Merchandise,19:03:45
2416,Fan2416,Merchandise,19:04:00
2417,Fan2417,Will Call,19:04:15
2418,Fan2418,Ticket Purchase,19:04:30
2419,Fan2419,Info Desk,19:04:45
2420,Fan2420,Merchandise,19:05:00
2421,Fan2421,Ticket Purchase,19:05:15
2422,Fan2422,Info Desk,19:05:30
2423,Fan2423,Merchandise,19:05:45
2424,Fan2424,Merchandise,19:06:00
2425,Fan2425,Info Desk,19:06:15
2426,Fan2426,Merchandise,19:06:30
2427,Fan2427,Ticket Purchase,19:06:45
2428,Fan2428,Ticket Purchase,19:07:00
2429,Fan2429,Merchandise,19:07:15
2430,Fan2430,Will Call,19:07:30
2431,Fan2431,Will Call,19:07:45
2432,Fan2432,Info Desk,19:08:00
2433,Fan2433,Will Call,19:08:15
2434,Fan2434,Merchandise,19:08:30
2435,Fan2435,Will Call,19:08:45
2436,Fan2436,Ticket Purchase,19:09:00
2437,Fan2437,Ticket Purchase,19:09:15
2438,Fan2438,Ticket Purchase,19:09:30
2439,Fan2439,Info Desk,19:09:45
2440,Fan2440,Ticket Purchase,19:10:00
2441,Fan2441,Ticket Purchase,19:10:15
2442,Fan2442,Info Desk,19:10:30
2443,Fan2443,Merchandise,19:10:45
2444,Fan2444,Will Call,19:11:00
2445,Fan2445,Will Call,19:11:15
2446,Fan2446,Info Desk,19:11:30
2447,Fan2447,Ticket Purchase,19:11:45
2448,Fan2448,Info Desk,19:12:00
2449,Fan2449,Info Desk,19:12:15
2450,Fan2450,Info Desk,19:12:30
2451,Fan2451,Ticket Purchase,19:12:45
2452,Fan2452,Will Call,19:13:00
2453,Fan2453,Ticket Purchase,19:13:15
2454,Fan2454,Ticket Purchase,19:13:30
2455,Fan2455,Info Desk,19:13:45
2456,Fan2456,Will Call,19:14:00
2457,Fan2457,Info Desk,19:14:15
2458,Fan2458,Will Call,19:14:30
2459,Fan2459,Merchandise,19:14:45
2460,Fan2460,Info Desk,19:15:00
2461,Fan2461,Ticket Purchase,19:15:15
2462,Fan2462,Ticket Purchase,19:15:30
2463,Fan2463,Merchandise,19:15:45
2464,Fan2464,Will Call,19:16:00
2465,Fan2465,Merchandise,19:16:15
2466,Fan2466,Merchandise,19:16:30
2467,Fan2467,Ticket Purchase,19:16:45
2468,Fan2468,Will Call,19:17:00
2469,Fan2469,Merchandise,19:17:15
2470,Fan2470,Ticket Purchase,19:17:30
2471,Fan2471,Info Desk,19:17:45
2472,Fan2472,Will Call,19:18:00
2473,Fan2473,Merchandise,19:18:15
2474,Fan2474,Ticket Purchase,19:18:30
2475,Fan2475,Merchandise,19:18:45
2476,Fan2476,Ticket Purchase,19:19:00
2477,Fan2477,Info Desk,19:19:15
2478,Fan2478,Merchandise,19:19:30
2479,Fan2479,Will Call,19:19:45
2480,Fan2480,Info Desk,19:20:00
2481,Fan2481,Ticket Purchase,19:20:15
2482,Fan2482,Ticket Purchase,19:20:30
2483,Fan2483,Info Desk,19:20:45
2484,Fan2484,Ticket Purchase,19:21:00
2485,Fan2485,Will Call,19:21:15
2486,Fan2486,Info Desk,19:21:30
2487,Fan2487,Info Desk,19:21:45
2488,Fan2488,Info Desk,19:22:00
2489,Fan2489,Ticket Purchase,19:22:15
2490,Fan2490,Merchandise,19:22:30
2491,Fan2491,Info Desk,19:22:45
2492,Fan2492,Ticket Purchase,19:23:00
2493,Fan2493,Ticket Purchase,19:23:15
2494,Fan2494,Info Desk,19:23:30
2495,Fan2495,Info Desk,19:23:45
2496,Fan2496,Info Desk,19:24:00
2497,Fan2497,Ticket Purchase,19:24:15
2498,Fan2498,Merchandise,19:24:30
2499,Fan2499,Will Call,19:24:45
2500,Fan2500,Info Desk,19:25:00
2501,Fan2501,Ticket Purchase,19:25:15
2502,Fan2502,Ticket Purchase,19:25:30
2503,Fan2503,Ticket Purchase,19:25:45
2504,Fan2504,Merchandise,19:26:00
2505,Fan2505,Will Call,19:26:15
2506,Fan2506,Info Desk,19:26:30
2507,Fan2507,Ticket Purchase,19:26:45
2508,Fan2508,Merchandise,19:27:00
2509,Fan2509,Info Desk,19:27:15
2510,Fan2510,Merchandise,19:27:30
2511,Fan2511,Will Call,19:27:45
2512,Fan2512,Merchandise,19:28:00
2513,Fan2513,Ticket Purchase,19:28:15
2514,Fan2514,Merchandise,19:28:30
2515,Fan2515,Ticket Purchase,19:28:45
2516,Fan2516,Merchandise,19:29:00
2517,Fan2517,Ticket Purchase,19:29:15
2518,Fan2518,Will Call,19:29:30
2519,Fan2519,Ticket Purchase,19:29:45
2520,Fan2520,Will Call,19:30:00
2521,Fan2521,Will Call,19:30:15
2522,Fan2522,Ticket Purchase,19:30:30
2523,Fan2523,Info Desk,19:30:45
2524,Fan2524,Merchandise,19:31:00
2525,Fan2525,Ticket Purchase,19:31:15
2526,Fan2526,Will Call,19:31:30
2527,Fan2527,Will Call,19:31:45
2528,Fan2528,Merchandise,19:32:00
2529,Fan2529,Ticket Purchase,19:32:15
2530,Fan2530,Ticket Purchase,19:32:30
2531,Fan2531,Merchandise,19:32:45
2532,Fan2532,Will Call,19:33:00
2533,Fan2533,Info Desk,19:33:15
2534,Fan2534,Will Call,19:33:30
2535,Fan2535,Ticket Purchase,19:33:45
2536,Fan2536,Merchandise,19:34:00
2537,Fan2537,Info Desk,19:34:15
2538,Fan2538,Will Call,19:34:30
2539,Fan2539,Ticket Purchase,19:34:45
2540,Fan2540,Will Call,19:35:00
2541,Fan2541,Will Call,19:35:15
2542,Fan2542,Will Call,19:35:30
2543,Fan2543,Will Call,19:35:45
2544,Fan2544,Will Call,19:36:00
2545,Fan2545,Will Call,19:36:15
2546,Fan2546,Info Desk,19:36:30
2547,Fan2547,Ticket Purchase,19:36:45
2548,Fan2548,Ticket Purchase,19:37:00
2549,Fan2549,Ticket Purchase,19:37:15
2550,Fan2550,Ticket Purchase,19:37:30
2551,Fan2551,Will Call,19:37:45
2552,Fan2552,Will Call,19:38:00
2553,Fan2553,Will Call,19:38:15
2554,Fan2554,Ticket Purchase,19:38:30
2555,Fan2555,Ticket Purchase,19:38:45
2556,Fan2556,Merchandise,19:39:00
2557,Fan2557,Info Desk,19:39:15
2558,Fan2558,Info Desk,19:39:30
2559,Fan2559,Info Desk,19:39:45
2560,Fan2560,Merchandise,19:40:00
2561,Fan2561,Info Desk,19:40:15
2562,Fan2562,Will Call,19:40:30
2563,Fan2563,Info Desk,19:40:45
2564,Fan2564,Merchandise,19:41:00
2565,Fan2565,Merchandise,19:41:15
2566,Fan2566,Ticket Purchase,19:41:30
2567,Fan2567,Will Call,19:41:45
2568,Fan2568,Info Desk,19:42:00
2569,Fan2569,Ticket Purchase,19:42:15
2570,Fan2570,Ticket Purchase,19:42:30
2571,Fan2571,Will Call,19:42:45
2572,Fan2572,Merchandise,19:43:00
2573,Fan2573,Ticket Purchase,19:43:15
2574,Fan2574,Will Call,19:43:30
2575,Fan2575,Will Call,19:43:45
2576,Fan2576,Ticket Purchase,19:44:00
2577,Fan2577,Info Desk,19:44:15
2578,Fan2578,Will Call,19:44:30
2579,Fan2579,Merchandise,19:44:45
2580,Fan2580,Merchandise,19:45:00
2581,Fan2581,Merchandise,19:45:15
2582,Fan2582,Ticket Purchase,19:45:30
2583,Fan2583,Ticket Purchase,19:45:45
2584,Fan2584,Merchandise,19:46:00
2585,Fan2585,Info Desk,19:46:15
2586,Fan2586,Merchandise,19:46:30
2587,Fan2587,Merchandise,19:46:45
2588,Fan2588,Info Desk,19:47:00
2589,Fan2589,Info Desk,19:47:15
2590,Fan2590,Ticket Purchase,19:47:30
2591,Fan2591,Info Desk,19:47:45
2592,Fan2592,Merchandise,19:48:00
2593,Fan2593,Info Desk,19:48:15
2594,Fan2594,Ticket Purchase,19:48:30
2595,Fan2595,Merchandise,19:48:45
2596,Fan2596,Will Call,19:49:00
2597,Fan2597,Merchandise,19:49:15
2598,Fan2598,Ticket Purchase,19:49:30
2599,Fan2599,Merchandise,19:49:45
2600,Fan2600,Info Desk,19:50:00
2601,Fan2601,Merchandise,19:50:15
2602,Fan2602,Merchandise,19:50:30
2603,Fan2603,Info Desk,19:50:45
2604,Fan2604,Will Call,19:51:00
2605,Fan2605,Merchandise,19:51:15
2606,Fan2606,Ticket Purchase,19:51:30
2607,Fan2607,Info Desk,19:51:45
2608,Fan2608,Ticket Purchase,19:52:00
2609,Fan2609,Merchandise,19:52:15
2610,Fan2610,Merchandise,19:52:30
2611,Fan2611,Merchandise,19:52:45
2612,Fan2612,Info Desk,19:53:00
2613,Fan2613,Merchandise,19:53:15
2614,Fan2614,Info Desk,19:53:30
2615,Fan2615,Ticket Purchase,19:53:45
2616,Fan2616,Ticket Purchase,19:54:00
2617,Fan2617,Ticket Purchase,19:54:15
2618,Fan2618,Ticket Purchase,19:54:30
2619,Fan2619,Will Call,19:54:45
2620,Fan2620,Info Desk,19:55:00
2621,Fan2621,Ticket Purchase,19:55:15
2622,Fan2622,Ticket Purchase,19:55:30
2623,Fan2623,Will Call,19:55:45
2624,Fan2624,Will Call,19:56:00
2625,Fan2625,Merchandise,19:56:15
2626,Fan2626,Ticket Purchase,19:56:30
2627,Fan2627,Ticket Purchase,19:56:45
2628,Fan2628,Info Desk,19:57:00
2629,Fan2629,Merchandise,19:57:15
2630,Fan2630,Will Call,19:57:30
2631,Fan2631,Ticket Purchase,19:57:45
2632,Fan2632,Ticket Purchase,19:58:00
2633,Fan2633,Merchandise,19:58:15
2634,Fan2634,Ticket Purchase,19:58:30
2635,Fan2635,Info Desk,19:58:45
2636,Fan2636,Ticket Purchase,19:59:00
2637,Fan2637,Info Desk,19:59:15
2638,Fan2638,Info Desk,19:59:30
2639,Fan2639,Ticket Purchase,19:59:45
2640,Fan2640,Info Desk,20:00:00
2641,Fan2641,Info Desk,20:00:15
2642,Fan2642,Info Desk,20:00:30
2643,Fan2643,Will Call,20:00:45
2644,Fan2644,Will Call,20:01:00
2645,Fan2645,Info Desk,20:01:15
2646,Fan2646,Ticket Purchase,20:01:30
2647,Fan2647,Will Call,20:01:45
2648,Fan2648,Info Desk,20:02:00
2649,Fan2649,Info Desk,20:02:15
2650,Fan2650,Info Desk,20:02:30
2651,Fan2651,Merchandise,20:02:45
2652,Fan2652,Info Desk,20:03:00
2653,Fan2653,Will Call,20:03:15
2654,Fan2654,Merchandise,20:03:30
2655,Fan2655,Info Desk,20:03:45
2656,Fan2656,Merchandise,20:04:00
2657,Fan2657,Will Call,20:04:15
2658,Fan2658,Merchandise,20:04:30
2659,Fan2659,Will Call,20:04:45
2660,Fan2660,Ticket Purchase,20:05:00
2661,Fan2661,Ticket Purchase,20:05:15
2662,Fan2662,Ticket Purchase,20:05:30
2663,Fan2663,Merchandise,20:05:45
2664,Fan2664,Will Call,20:06:00
2665,Fan2665,Ticket Purchase,20:06:15
2666,Fan2666,Will Call,20:06:30
2667,Fan2667,Merchandise,20:06:45
2668,Fan2668,Merchandise,20:07:00
2669,Fan2669,Will Call,20:07:15
2670,Fan2670,Info Desk,20:07:30
2671,Fan2671,Ticket Purchase,20:07:45
2672,Fan2672,Ticket Purchase,20:08:00
2673,Fan2673,Will Call,20:08:15
2674,Fan2674,Will Call,20:08:30
2675,Fan2675,Will Call,20:08:45
2676,Fan2676,Merchandise,20:09:00
2677,Fan2677,Info Desk,20:09:15
2678,Fan2678,Merchandise,20:09:30
2679,Fan2679,Merchandise,20:09:45
2680,Fan2680,Will Call,20:10:00
2681,Fan2681,Ticket Purchase,20:10:15
2682,Fan2682,Info Desk,20:10:30
2683,Fan2683,Info Desk,20:10:45
2684,Fan2684,Will Call,20:11:00
2685,Fan2685,Merchandise,20:11:15
2686,Fan2686,Will Call,20:11:30
2687,Fan2687,Merchandise,20:11:45
2688,Fan2688,Ticket Purchase,20:12:00
